,idade,tipo_assinatura,plano_pagamento,num_pausas_assinatura,metodo_pagamento,chamados_suporte,horas_semanais,tempo_medio_sessao,taxa_skip_musica,musicas_tocadas_semana,musicas_unicas_semana,num_artistas_favoritos,num_amigos_plataforma,num_playlists_criadas,num_playlists_compartilhadas,notificacoes_clicadas
2155,33,basico,anual,2,credito,alguns,23.59962833,2.049704546,0.1,283,154,4,95,14,5,99
2156,55,familia premium,mensal,1,credito,nenhum,14.26000678,1.77966671,0.2,261,180,5,53,12,4,2
2157,68,basico,anual,2,debito,nenhum,1.524217195,0.963306966,0.13,21,20,3,41,14,4,75
2158,71,familia premium,mensal,1,credito,muitos,21.97426605,2.832109989,0.04,433,222,5,42,5,2,1
2159,23,familia premium,mensal,2,credito,nenhum,12.76669401,2.048434236,0.59,196,99,3,80,15,4,2
2160,67,familia premium,anual,1,debito,muitos,11.90905156,0.391312374,0.84,184,111,7,37,6,6,1
2161,21,basico,mensal,0,debito,poucos,20.83116344,0.72367895,0.35,337,211,6,86,5,5,66
2162,76,basico,anual,0,debito,nenhum,25.57398666,0.72823178,0.12,419,392,6,47,19,6,221
2163,64,basico,anual,0,credito,poucos,28.13128826,0.797915562,0.86,353,197,9,67,14,4,168
2164,41,familia premium,mensal,0,credito,poucos,6.17940025,1.151945325,0.21,121,119,7,84,11,6,2
2165,78,estudante,mensal,1,venmo,poucos,5.091582725,0.074258962,0.13,81,55,6,30,11,4,23
2166,61,familia premium,anual,2,venmo,nenhum,18.55780162,1.256879548,0.03,295,167,7,45,11,11,2
2167,25,premium,anual,0,credito,muitos,14.69788378,2.106117004,0.23,238,127,8,90,6,6,58
2168,23,familia premium,anual,1,credito,poucos,1.474062526,0.38998535,0.37,20,14,4,93,8,4,1
2169,51,basico,anual,0,credito,alguns,7.763998364,0.513946387,0.48,95,58,7,70,12,3,85
2170,43,familia premium,anual,2,credito,nenhum,24.26171477,0.94307567,0.29,447,313,7,74,5,1,0
2171,23,premium,anual,1,credito,poucos,8.623907802,1.471808478,0.35,108,70,4,94,8,2,268
2172,33,basico,anual,0,debito,poucos,16.99327964,1.179872605,0.2,314,217,9,74,5,1,78
2173,25,estudante,anual,1,debito,poucos,21.30754316,2.292973491,0.41,397,221,5,74,15,8,76
2174,39,familia premium,mensal,2,credito,alguns,25.06930341,2.284408978,0.55,367,212,7,64,21,5,2
2175,44,familia premium,anual,0,credito,nenhum,9.513028571,1.611419575,0.97,123,94,7,87,21,21,1
2176,75,premium,anual,0,credito,poucos,26.19378051,2.485216149,0.15,435,383,9,41,11,3,59
2177,86,basico,anual,2,credito,muitos,3.849421712,0.882318857,0.02,49,26,4,15,10,10,39
2178,75,basico,mensal,0,credito,muito frequente,26.19290434,1.983890218,0.44,345,204,6,33,20,20,129
2179,45,familia premium,anual,2,debito,muito frequente,8.891364042,1.307476292,0.8,152,77,3,76,9,5,2
2180,32,premium,anual,1,credito,alguns,11.02959306,1.721007396,0.71,162,114,4,93,6,6,109
2181,28,familia premium,anual,2,debito,poucos,16.56068583,0.583832397,0.07,235,182,3,68,19,19,1
2182,60,basico,anual,0,credito,nenhum,17.66799575,2.283357649,0.35,344,210,9,41,5,1,60
2183,30,premium,anual,0,credito,poucos,13.22989407,1.642723275,0.37,195,100,5,84,13,7,72
2184,66,familia premium,anual,0,venmo,alguns,28.15019202,3.75351675,0.04,343,203,6,53,15,5,0
2185,64,basico,anual,2,venmo,poucos,1.728603999,1.030405927,0.05,27,18,3,66,14,14,71
2186,55,basico,anual,0,credito,muitos,17.36155618,1.20180692,0.05,226,141,8,59,11,11,26
2187,63,familia premium,anual,1,credito,muito frequente,12.12635769,1.055306319,0.4,157,146,7,51,9,2,0
2188,62,familia premium,mensal,0,credito,muitos,18.48176441,3.194125206,0.25,223,161,8,53,15,8,2
2189,19,familia premium,anual,2,credito,muitos,11.76390655,2.422422648,0.05,160,104,3,104,16,5,1
2190,77,familia premium,anual,2,credito,nenhum,10.04518186,1.345763158,0.81,174,126,6,39,14,7,0
2191,57,basico,anual,2,credito,muitos,11.50991631,0.574267927,0.56,212,109,3,67,10,10,119
2192,37,familia premium,anual,2,credito,alguns,1.86737385,0.973747999,0.29,24,18,3,66,9,5,0
2193,69,familia premium,mensal,2,debito,muito frequente,20.63118736,0.741773507,0.35,261,138,7,46,10,3,0
2194,84,basico,anual,1,credito,muito frequente,1.833743388,0.094302892,0.41,22,17,2,21,11,3,61
2195,25,estudante,anual,0,credito,poucos,9.981864393,0.800932052,0.8,154,86,8,95,19,6,100
2196,25,estudante,anual,1,venmo,nenhum,17.69180514,2.278435619,0.11,266,173,8,97,19,10,329
2197,70,familia premium,anual,1,debito,alguns,25.44074376,3.965289353,0.14,326,317,5,27,5,5,1
2198,78,familia premium,anual,1,credito,alguns,23.54036342,3.277786223,0.03,325,296,5,48,13,4,0
2199,51,basico,mensal,2,credito,nenhum,18.65566865,0.160722231,0.22,330,322,4,68,13,13,40
2200,41,familia premium,anual,2,credito,alguns,26.66687024,1.126345831,0.26,343,297,4,78,10,3,0
2201,60,familia premium,anual,1,debito,nenhum,26.19013546,3.355179035,0.15,464,357,8,50,10,3,1
2202,81,familia premium,anual,2,credito,nenhum,10.74849632,1.223551862,0.45,188,109,3,30,12,12,1
2203,46,premium,mensal,1,credito,muitos,25.10961731,2.594816349,0.38,332,236,5,61,20,20,46
2204,23,basico,anual,2,debito,muitos,11.20295693,1.139480714,0.27,188,126,3,86,10,10,17
2205,56,basico,mensal,1,credito,poucos,0.893744082,0.38420546,0.6,16,12,2,50,7,2,42
2206,63,premium,mensal,1,credito,muitos,4.65189107,1.117301198,0.37,80,41,6,44,11,4,127
2207,22,estudante,anual,1,credito,nenhum,11.31536014,0.655728469,0.42,182,166,7,80,13,4,22
2208,33,familia premium,anual,2,venmo,muito frequente,22.04260136,1.394978308,0.38,282,266,4,98,7,4,2
2209,44,familia premium,anual,1,debito,poucos,12.58861453,0.669414867,0.17,197,182,4,77,11,4,1
2210,54,familia premium,anual,1,credito,muitos,13.96321886,0.746098461,0.48,185,118,4,48,11,6,1
2211,20,estudante,anual,0,debito,poucos,16.6556212,1.395689541,0.83,227,164,5,94,19,5,49
2212,61,estudante,mensal,0,credito,muito frequente,18.08186584,2.521725723,0.27,266,155,9,49,18,6,214
2213,69,familia premium,anual,1,debito,muitos,12.95485903,0.014622131,0.73,213,146,7,39,11,6,2
2214,78,premium,mensal,2,venmo,nenhum,18.44214634,0.502080373,0.28,260,193,4,35,9,9,47
2215,80,basico,anual,0,debito,alguns,21.39436497,1.504904268,0.52,345,304,9,17,18,18,94
2216,45,familia premium,mensal,1,venmo,muito frequente,22.555303,3.574508311,0.05,333,239,8,63,10,5,2
2217,52,basico,anual,2,debito,muito frequente,17.5389058,1.765990578,0.1,222,177,3,72,9,9,123
2218,38,basico,anual,2,credito,muitos,16.84363599,1.470809438,0.45,257,129,4,70,8,8,172
2219,29,basico,anual,2,debito,poucos,8.212697463,1.685023005,0.12,102,95,3,97,9,5,108
2220,56,estudante,anual,0,credito,muito frequente,15.01028763,0.13579599,0.21,206,155,5,47,5,5,118
2221,41,premium,anual,1,credito,muito frequente,8.817872928,1.396678224,0.05,120,95,4,66,12,4,76
2222,39,familia premium,anual,1,credito,alguns,29.33725477,2.600822809,0.51,551,442,9,60,6,2,2
2223,49,premium,anual,0,credito,poucos,28.67378337,1.632069699,0.1,572,398,10,60,11,3,79
2224,31,basico,anual,0,debito,nenhum,4.746497524,0.92114273,0.43,81,48,7,78,11,6,20
2225,33,premium,mensal,1,venmo,nenhum,30.5933491,1.403913208,0.29,433,283,8,88,8,8,51
2226,39,familia premium,mensal,0,debito,alguns,26.69827241,2.04634025,0.27,504,342,6,71,14,7,1
2227,19,estudante,anual,1,debito,muito frequente,4.730060626,1.011228946,0.06,66,64,3,100,7,2,194
2228,70,basico,mensal,0,credito,poucos,25.64632432,4.152757547,0.17,425,250,6,46,12,3,94
2229,26,premium,anual,2,debito,alguns,6.452862242,0.793935145,0.34,106,75,3,75,5,2,41
2230,75,estudante,anual,1,venmo,alguns,6.821330339,1.323443514,0.32,96,68,4,34,8,3,44
2231,51,premium,anual,0,debito,muito frequente,29.63603358,3.835133221,0.78,518,365,6,73,11,3,98
2232,73,familia premium,anual,1,credito,muitos,27.57199601,1.758222898,0.26,453,312,8,42,20,5,0
2233,26,estudante,anual,0,venmo,nenhum,14.28731757,0.174768637,0.68,189,143,8,72,12,6,36
2234,64,basico,anual,0,credito,poucos,24.35746273,2.720421319,0.29,321,208,9,55,12,3,55
2235,24,basico,anual,0,debito,muito frequente,18.87992596,1.540524221,0.44,253,147,6,75,21,5,108
2236,46,basico,anual,0,debito,nenhum,8.755191965,0.975030852,0.99,140,136,5,55,9,9,81
2237,52,familia premium,anual,2,credito,nenhum,9.102685951,0.499281223,0.37,121,75,3,51,7,7,1
2238,59,familia premium,anual,0,debito,nenhum,27.52525099,3.809130028,0.23,440,221,9,47,12,12,2
2239,58,premium,mensal,1,credito,muito frequente,16.99747513,2.342470756,0.47,207,133,7,49,11,11,62
2240,50,familia premium,mensal,1,debito,alguns,22.85493182,3.037583629,0.75,439,418,5,47,12,12,2
2241,77,basico,anual,2,credito,poucos,2.61422399,1.068667761,0.25,39,24,2,33,15,4,48
2242,46,basico,anual,2,venmo,nenhum,17.39689258,1.729683227,0.31,242,122,3,83,11,4,78
2243,76,familia premium,mensal,2,credito,muitos,24.38114844,1.752464289,0.23,408,223,7,28,20,20,0
2244,61,familia premium,anual,0,debito,muitos,9.609519768,0.33108428,0.94,171,90,8,44,17,9,0
2245,51,basico,mensal,1,credito,poucos,10.36150733,1.661053147,0.22,184,146,7,63,12,12,19
2246,44,premium,anual,0,debito,poucos,21.20996571,2.144384092,0.2,340,177,6,80,11,4,187
2247,19,familia premium,anual,2,debito,nenhum,19.44806344,2.892649737,0.77,330,282,4,92,12,6,1
2248,38,familia premium,anual,0,credito,nenhum,8.258325102,0.859741376,0.19,106,58,5,74,11,6,1
2249,74,familia premium,anual,0,credito,poucos,7.33255794,0.582846719,0.32,106,101,5,34,14,14,0
2250,63,familia premium,anual,0,credito,muito frequente,6.505671196,1.524523107,0.26,90,47,7,63,8,3,1
2251,80,premium,mensal,0,credito,nenhum,8.77989282,1.261278134,0.1,112,71,7,37,8,3,47
2252,59,premium,anual,0,credito,muitos,22.15918046,3.567649148,0.42,412,317,9,63,20,20,167
2253,57,familia premium,anual,1,debito,nenhum,20.33534699,1.198985996,0.13,307,226,8,58,12,6,0
2254,52,basico,anual,2,credito,poucos,13.14433244,2.354798272,0.33,183,103,3,62,8,4,149
2255,38,familia premium,anual,1,venmo,alguns,24.09803556,1.034821795,0.9,465,412,8,59,11,11,0
2256,80,familia premium,mensal,0,venmo,muitos,27.27717899,1.362765996,0.49,534,497,10,28,15,4,2
2257,57,familia premium,anual,0,credito,poucos,1.60495451,0.951113845,0.12,22,14,5,65,14,5,1
2258,69,basico,anual,1,credito,muitos,1.49893514,1.027778382,0.02,21,11,4,33,15,15,42
2259,67,familia premium,mensal,1,credito,muito frequente,24.18733523,2.16857028,0.31,323,200,8,46,16,16,2
2260,26,basico,anual,0,credito,muitos,18.47065176,1.887027898,0.17,346,196,6,86,9,5,53
2261,60,familia premium,mensal,0,credito,muitos,7.384666958,1.184929894,0.29,138,92,5,44,11,4,0
2262,51,basico,mensal,1,credito,muitos,26.37748763,4.114934357,0.54,364,309,5,57,15,5,60
2263,56,basico,mensal,0,debito,nenhum,4.131627245,0.445340034,0.03,58,34,4,61,19,19,31
2264,41,premium,anual,1,credito,alguns,3.750106572,0.387918569,0.33,52,26,5,67,8,4,132
2265,84,basico,anual,2,credito,alguns,13.46929409,0.061696733,0.11,176,163,6,41,21,21,161
2266,62,familia premium,mensal,2,debito,poucos,17.47498337,1.92851311,0.26,219,142,3,51,21,21,1
2267,40,familia premium,anual,1,credito,muito frequente,8.474395637,1.177826742,0.68,167,114,7,67,5,1,1
2268,41,familia premium,anual,0,venmo,poucos,29.93590931,3.231814579,0.28,371,226,9,68,11,3,2
2269,56,basico,anual,0,debito,alguns,9.948986278,1.01831481,0.25,196,143,8,69,9,9,53
2270,62,basico,anual,1,debito,muito frequente,26.40574676,1.548922438,0.23,319,172,5,33,10,5,86
2271,37,familia premium,anual,0,debito,poucos,1.167821203,1.063877882,0.44,22,19,3,87,20,7,1
2272,53,familia premium,anual,0,venmo,alguns,7.39048947,1.058557698,0.78,134,68,5,72,8,8,0
2273,60,estudante,anual,2,credito,alguns,28.64183357,1.921903746,0.45,436,289,4,64,3,1,176
2274,64,familia premium,anual,2,credito,muito frequente,27.61694341,0.434705603,0.49,361,259,4,50,10,10,1
2275,55,basico,mensal,2,credito,nenhum,11.42350189,1.614232582,0.11,177,108,6,53,14,5,231
2276,18,estudante,anual,2,venmo,alguns,23.75085062,1.622031327,0.33,437,287,4,109,21,7,78
2277,74,familia premium,anual,2,venmo,alguns,25.95352773,3.257703361,0.31,320,169,7,38,8,8,0
2278,28,premium,mensal,0,debito,poucos,27.73403629,1.476590495,0.35,353,329,9,74,12,6,60
2279,34,premium,anual,2,credito,alguns,0.828126722,0.801665793,0.34,16,10,2,78,13,4,59
2280,33,basico,mensal,0,credito,poucos,13.83716747,1.956582086,0.47,176,140,5,91,18,9,75
2281,71,familia premium,anual,2,credito,poucos,28.15236856,1.19469689,0.47,380,217,4,49,18,9,1
2282,59,basico,anual,1,credito,muito frequente,5.13896892,0.463166247,0.1,67,42,3,50,20,7,52
2283,71,familia premium,anual,0,credito,muito frequente,25.33738481,2.656461787,0.07,454,259,6,31,19,10,2
2284,48,familia premium,anual,1,venmo,alguns,22.16325049,3.192576072,0.05,275,196,5,76,19,5,1
2285,79,premium,anual,1,credito,muito frequente,4.297895701,0.07079965,0.1,63,54,5,20,6,2,68
2286,18,basico,anual,0,venmo,poucos,13.83185682,0.564005037,0.87,265,143,6,80,14,5,135
2287,51,basico,anual,2,venmo,muito frequente,6.011390324,1.536096274,0.04,107,61,3,57,9,2,103
2288,64,premium,anual,0,debito,nenhum,27.72465952,2.951476982,0.38,554,536,6,46,18,9,61
2289,24,basico,anual,0,venmo,alguns,19.31142712,1.265479675,0.0,355,330,6,96,10,3,54
2290,51,basico,anual,1,venmo,poucos,7.876968497,1.260921637,0.09,134,121,7,55,15,4,66
2291,46,familia premium,anual,0,credito,poucos,12.60490474,0.736205978,0.11,189,130,5,56,10,3,1
2292,31,premium,anual,2,credito,nenhum,13.99024758,2.168507168,0.6,273,245,7,93,9,3,165
2293,22,estudante,mensal,0,debito,muitos,6.926785581,1.38072664,0.27,96,60,5,87,5,2,138
2294,58,familia premium,anual,0,credito,nenhum,20.98377737,2.124783164,0.43,376,277,6,53,13,4,1
2295,82,basico,anual,0,venmo,poucos,14.37563793,2.391711395,0.21,233,127,5,40,20,20,163
2296,73,estudante,anual,1,debito,muito frequente,10.27291594,0.478133396,0.44,127,127,6,53,18,5,72
2297,66,basico,anual,0,debito,alguns,23.50949451,3.316082739,0.63,450,313,9,43,12,12,57
2298,73,familia premium,anual,0,debito,nenhum,21.02386556,1.449190205,0.01,313,177,9,28,12,6,0
2299,40,premium,anual,0,credito,muito frequente,27.72390898,0.639589856,0.34,382,212,9,88,13,3,183
2300,86,basico,anual,2,credito,alguns,7.905362158,1.387383177,0.26,107,99,5,34,16,8,65
2301,61,familia premium,anual,2,debito,muitos,21.9827241,2.355970065,0.04,302,290,7,50,14,4,1
2302,20,estudante,mensal,2,credito,alguns,10.53446112,1.75590257,0.73,160,135,3,108,11,3,92
2303,67,familia premium,mensal,2,debito,muitos,21.52694812,2.356516468,0.7,318,250,4,48,12,12,1
2304,20,estudante,mensal,0,venmo,muitos,3.896601761,1.011545856,0.97,49,38,6,100,18,5,46
2305,56,familia premium,anual,1,credito,poucos,13.34826936,2.327231407,0.57,201,155,4,64,10,3,2
2306,83,familia premium,anual,0,credito,poucos,9.509389714,0.43074041,0.4,142,105,8,26,20,5,1
2307,77,familia premium,anual,1,credito,poucos,9.281120979,0.346451456,0.19,151,97,4,44,9,9,1
2308,49,familia premium,mensal,1,credito,muito frequente,12.99504525,1.518379611,0.13,249,165,5,56,20,10,2
2309,76,basico,mensal,2,debito,muitos,3.540841095,1.32203587,0.14,51,27,4,32,14,7,67
2310,23,basico,anual,2,debito,poucos,27.02822224,3.615595199,0.02,339,201,4,92,9,9,128
2311,44,familia premium,mensal,2,credito,nenhum,29.41535662,1.554644124,0.26,559,491,8,71,12,6,2
2312,36,familia premium,anual,2,credito,alguns,2.333911526,1.08604793,0.37,44,35,2,74,11,6,0
2313,19,estudante,anual,1,debito,nenhum,9.603951035,1.112467447,0.48,128,121,6,97,8,4,149
2314,78,basico,anual,0,credito,nenhum,8.524399264,1.73476247,0.06,148,83,8,26,11,3,54
2315,69,familia premium,anual,1,debito,nenhum,15.38906025,1.485034341,0.89,282,196,8,53,15,5,0
2316,69,familia premium,anual,0,credito,muito frequente,6.084758927,1.12441423,0.07,90,64,7,50,17,4,2
2317,53,premium,anual,0,debito,alguns,23.42567256,1.182302361,0.85,312,293,9,63,18,9,121
2318,83,familia premium,anual,2,venmo,poucos,16.74311403,1.567680958,0.01,317,227,7,29,6,2,0
2319,73,familia premium,anual,0,debito,muitos,23.43779216,1.565653998,0.57,288,166,6,43,13,3,0
2320,80,familia premium,mensal,1,credito,nenhum,8.794915245,1.501987308,0.31,163,112,4,24,18,18,2
2321,28,basico,mensal,1,debito,muitos,18.52255814,0.617457232,0.18,290,205,8,85,13,13,79
2322,61,premium,anual,2,venmo,alguns,3.68973486,0.906761279,0.34,47,25,2,49,8,2,27
2323,38,estudante,anual,0,credito,poucos,28.07999395,4.109594597,0.36,371,287,6,85,8,2,106
2324,24,premium,anual,1,venmo,poucos,5.334587893,1.434615351,0.14,70,61,3,102,11,11,70
2325,23,basico,mensal,0,credito,muito frequente,11.60999475,2.23365472,0.36,147,75,5,80,7,2,81
2326,38,premium,anual,1,venmo,muitos,25.11954832,3.987745094,0.16,379,351,5,92,21,5,61
2327,21,estudante,anual,2,debito,poucos,6.74804347,0.477807974,0.25,83,56,3,95,18,6,48
2328,67,familia premium,anual,0,credito,muito frequente,18.62943551,0.103335268,0.33,238,128,8,54,18,6,0
2329,24,estudante,mensal,0,debito,nenhum,16.94727851,1.325573103,0.91,228,184,5,80,10,5,62
2330,85,basico,anual,1,credito,poucos,30.36960463,2.804913625,0.26,376,267,5,31,7,2,153
2331,26,premium,anual,0,credito,muito frequente,16.15691949,0.550462602,0.3,205,110,8,82,8,8,198
2332,73,basico,anual,0,credito,poucos,6.604382273,0.777048802,0.45,86,54,5,49,11,3,227
2333,40,premium,anual,0,credito,poucos,25.69568979,3.774697124,0.1,313,252,9,72,13,4,27
2334,61,basico,anual,1,venmo,muito frequente,2.583446124,0.924120347,0.48,38,30,3,62,12,12,129
2335,79,premium,anual,0,debito,muitos,6.273757611,1.090400501,0.88,76,47,4,29,8,2,68
2336,52,premium,anual,0,credito,poucos,27.014456,0.66640461,0.13,372,189,6,69,13,4,122
2337,63,basico,anual,0,venmo,muito frequente,14.77785018,0.407161513,0.13,222,120,5,56,15,15,31
2338,47,basico,mensal,1,credito,alguns,13.62950042,0.919004013,0.66,260,163,5,69,17,17,127
2339,35,familia premium,anual,2,credito,muitos,4.001578442,0.030926815,0.75,54,38,2,96,13,13,1
2340,35,familia premium,anual,2,debito,alguns,30.08843168,1.67006401,0.04,421,237,4,66,13,4,1
2341,49,familia premium,anual,0,credito,alguns,21.97664231,0.284061845,0.79,312,249,9,59,12,6,2
2342,40,premium,mensal,0,credito,muito frequente,5.263919438,0.539848156,0.03,64,58,6,71,8,8,211
2343,49,basico,mensal,1,credito,muitos,14.94046948,1.439412532,0.3,265,164,5,62,8,8,205
2344,73,basico,anual,1,credito,alguns,9.161061165,1.998803773,0.04,129,73,4,53,9,9,75
2345,76,premium,mensal,0,debito,alguns,19.26197388,2.644297352,0.47,371,221,9,18,10,3,47
2346,41,basico,anual,0,credito,muito frequente,16.33864526,1.948457341,0.37,249,183,6,77,11,4,31
2347,35,basico,anual,2,venmo,muitos,23.83950173,2.661881061,0.38,367,227,7,67,6,2,34
2348,22,basico,anual,1,debito,nenhum,5.719670649,1.682008343,0.42,109,68,6,106,11,11,210
2349,79,basico,anual,2,venmo,alguns,11.58366741,1.052112117,0.04,177,112,3,18,11,4,46
2350,52,familia premium,anual,0,debito,alguns,15.10548448,2.951832571,0.45,226,122,8,48,12,3,2
2351,43,familia premium,anual,0,venmo,nenhum,29.60266261,4.527794775,0.08,533,483,10,71,12,6,1
2352,59,familia premium,anual,1,credito,muitos,30.54090716,3.061519129,0.82,388,324,8,65,11,4,2
2353,86,basico,anual,2,venmo,muito frequente,15.61875646,0.901711975,0.49,250,150,4,18,8,4,38
2354,74,familia premium,anual,2,venmo,alguns,11.9169721,0.788859903,0.18,151,91,3,55,10,3,2
2355,73,familia premium,mensal,0,credito,muitos,12.96208603,1.506277371,0.19,170,160,5,46,14,5,0
2356,31,premium,mensal,0,credito,poucos,30.84341506,0.227638862,0.25,462,315,6,91,18,5,44
2357,85,familia premium,mensal,1,credito,alguns,19.21147001,2.225807098,0.17,347,194,5,33,8,2,1
2358,25,familia premium,anual,2,credito,muitos,30.87480603,3.976210999,0.17,496,329,7,87,14,4,2
2359,39,familia premium,mensal,2,credito,muito frequente,21.18186123,3.624531582,0.32,303,172,7,96,18,5,1
2360,20,premium,mensal,0,credito,alguns,2.632224085,1.249973996,0.23,50,25,4,90,20,5,48
2361,77,familia premium,mensal,2,credito,muito frequente,23.49418596,2.562397966,0.49,355,311,4,40,18,6,2
2362,72,basico,anual,2,debito,nenhum,3.226633912,0.548046125,0.2,45,24,2,40,14,14,43
2363,70,basico,anual,2,debito,poucos,30.40570142,0.710044256,0.87,365,190,7,32,9,9,127
2364,85,basico,anual,0,venmo,alguns,10.66063004,0.809978058,0.62,133,97,5,35,3,1,63
2365,64,basico,anual,0,venmo,poucos,13.92763521,0.427083221,0.06,188,129,5,50,17,9,128
2366,26,basico,anual,2,credito,muito frequente,16.56197303,2.664614417,0.96,286,236,4,78,9,9,34
2367,75,premium,anual,0,debito,muitos,7.511753523,1.08107707,0.32,96,60,7,25,20,20,33
2368,29,familia premium,anual,2,debito,poucos,26.68534938,2.655663555,0.48,347,205,4,69,4,1,2
2369,57,basico,anual,0,venmo,muito frequente,28.7486375,3.856218877,0.4,502,287,6,45,10,3,81
2370,35,familia premium,mensal,2,debito,poucos,16.10804488,0.437568659,0.02,226,164,6,71,6,2,2
2371,72,familia premium,anual,0,venmo,muitos,17.58783032,2.711821358,0.15,260,227,6,46,10,3,1
2372,21,basico,anual,2,debito,muito frequente,19.94072903,2.075810447,0.27,305,153,7,95,7,7,52
2373,80,familia premium,mensal,2,debito,muitos,0.563650077,0.990104548,0.39,7,6,0,42,13,13,2
2374,67,familia premium,mensal,2,venmo,alguns,7.676305542,1.652997465,0.75,103,65,3,55,13,13,0
2375,85,premium,anual,2,credito,nenhum,13.39034621,1.344613732,0.4,182,127,6,19,10,3,82
2376,28,estudante,mensal,2,debito,alguns,15.00779254,2.362604526,0.31,300,183,4,89,6,2,67
